Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
Female,23,1,8,0,< 1 Year,Yes,40996,152,143,0
Male,22,1,23,1,< 1 Year,No,2630,124,210,0
Male,78,1,23,0,1-2 Year,No,27827,26,35,0
Male,68,1,15,0,1-2 Year,Yes,2630,26,210,0
Male,36,1,46,1,1-2 Year,Yes,26275,26,230,0
Female,24,1,47,1,< 1 Year,No,52504,152,94,0
Female,55,1,47,0,1-2 Year,Yes,2630,156,43,1
Male,33,1,28,0,1-2 Year,No,47463,26,275,0
Female,44,1,8,0,1-2 Year,Yes,28583,152,212,0
Male,76,1,8,1,1-2 Year,No,33944,26,119,0
Male,44,1,28,0,1-2 Year,Yes,32570,124,11,1
Female,27,1,14,1,< 1 Year,No,26156,152,39,0
Male,37,1,28,0,1-2 Year,Yes,28326,26,135,1
Female,72,1,28,0,1-2 Year,Yes,24045,124,267,0
Male,21,1,3,0,< 1 Year,Yes,54715,154,145,1
Female,24,1,8,1,< 1 Year,No,34975,152,156,0
Male,47,1,28,0,1-2 Year,Yes,43901,26,20,1
Female,35,1,46,0,1-2 Year,Yes,42989,124,129,1
Female,56,1,28,0,> 2 Years,Yes,51073,124,198,1
Male,34,1,39,0,1-2 Year,Yes,35836,124,159,1
Female,50,1,47,0,1-2 Year,Yes,35982,26,151,0
Male,52,1,41,0,1-2 Year,Yes,2630,155,297,1
Male,60,1,18,0,1-2 Year,Yes,21518,124,138,1
Male,24,1,36,1,< 1 Year,No,31295,152,198,0
Female,55,1,26,0,1-2 Year,Yes,44965,26,123,0
Female,35,1,29,0,1-2 Year,Yes,2630,157,262,1
Female,21,1,8,0,< 1 Year,Yes,35934,160,295,1
Female,25,1,21,1,< 1 Year,No,29995,152,244,0
Male,78,1,30,1,1-2 Year,No,51769,124,73,0
Female,62,1,28,0,1-2 Year,Yes,50303,157,177,1
Male,24,1,31,1,< 1 Year,No,2630,152,226,0
Male,26,1,41,0,1-2 Year,Yes,20456,124,114,1
Female,23,1,46,1,< 1 Year,No,47184,152,193,0
Male,24,1,8,0,< 1 Year,Yes,43910,152,191,0
Female,61,1,28,0,1-2 Year,Yes,34847,122,131,1
Female,51,1,7,0,1-2 Year,Yes,2630,157,202,1
Female,36,1,28,0,1-2 Year,Yes,36370,26,136,1
Male,56,1,28,0,1-2 Year,Yes,25794,26,209,1
Female,22,1,30,1,< 1 Year,No,37040,152,86,0
Female,44,1,28,0,1-2 Year,Yes,2630,26,89,1
Male,24,1,37,1,< 1 Year,No,36402,152,19,0
Male,25,1,14,0,< 1 Year,Yes,26153,152,200,0
Male,52,1,15,0,1-2 Year,Yes,2630,26,13,0
Female,25,1,46,0,< 1 Year,Yes,24347,152,108,1
Female,36,1,18,0,1-2 Year,Yes,31195,55,268,1
Female,21,1,33,1,< 1 Year,No,42670,152,42,0
Female,22,1,47,0,< 1 Year,No,29298,152,161,0
Male,30,1,36,0,< 1 Year,Yes,32940,124,227,1
Male,73,1,28,0,1-2 Year,Yes,37695,26,227,1
Female,47,1,46,0,1-2 Year,Yes,2630,156,72,1
Male,57,1,35,0,> 2 Years,Yes,37595,124,72,1
Male,47,1,28,0,1-2 Year,Yes,35863,26,49,1
Female,52,1,19,1,1-2 Year,No,31802,26,152,0
Female,21,1,41,1,< 1 Year,No,21607,152,129,0
Male,56,1,8,0,> 2 Years,Yes,37262,26,117,1
Male,55,1,46,0,1-2 Year,Yes,2630,124,75,0
Male,20,1,8,0,< 1 Year,Yes,28543,160,19,0
Male,45,1,28,0,1-2 Year,Yes,48866,26,161,0
Male,28,1,8,1,1-2 Year,No,2630,122,88,0
Male,41,1,46,0,1-2 Year,Yes,24749,26,23,1
Male,38,1,28,0,1-2 Year,Yes,47484,122,280,1
Male,56,1,28,0,> 2 Years,Yes,55271,26,209,1
Male,27,1,29,0,1-2 Year,Yes,2630,156,177,1
Male,42,1,30,0,1-2 Year,Yes,25500,124,122,1
Female,47,1,29,1,1-2 Year,No,26351,156,130,0
Female,57,1,41,0,1-2 Year,Yes,13607,156,128,1
Male,49,1,39,0,1-2 Year,Yes,2630,26,82,1
Male,34,1,29,0,1-2 Year,Yes,44229,124,81,1
Male,49,1,8,0,> 2 Years,Yes,63308,124,136,1
Female,24,1,11,1,< 1 Year,No,51404,152,105,0
Male,46,1,28,1,1-2 Year,No,44978,26,125,0
Female,50,1,28,0,1-2 Year,Yes,40113,125,56,0
Female,22,1,15,1,< 1 Year,No,45733,152,183,0
Male,47,1,28,0,1-2 Year,Yes,36357,26,114,1
Male,31,1,8,0,1-2 Year,Yes,33363,124,43,1
Female,32,1,33,0,1-2 Year,Yes,30214,124,287,1
Female,52,1,28,0,1-2 Year,Yes,44485,26,145,1
Female,40,1,46,0,1-2 Year,Yes,2630,26,123,1
Female,45,1,28,0,1-2 Year,Yes,56389,26,105,1
Male,63,1,48,0,> 2 Years,Yes,2630,15,290,1
Female,60,1,8,0,1-2 Year,Yes,46131,26,229,1
Male,48,1,28,0,1-2 Year,Yes,47870,156,242,1
Male,49,1,28,0,1-2 Year,Yes,2630,157,80,1
Male,47,1,28,0,1-2 Year,Yes,66969,26,259,1
Male,44,1,28,0,1-2 Year,Yes,78634,26,285,1
Female,49,1,28,1,1-2 Year,No,2630,157,76,0
Male,30,1,28,0,1-2 Year,Yes,24852,124,12,1
Male,24,1,28,1,< 1 Year,No,74652,152,268,0
Male,63,1,30,0,1-2 Year,Yes,34773,124,134,0
Male,35,1,15,0,1-2 Year,Yes,34228,152,275,0
Male,71,1,28,0,> 2 Years,Yes,28941,26,89,1
Male,25,1,17,1,< 1 Year,No,39553,152,109,0
Male,42,1,30,0,1-2 Year,Yes,20930,124,252,1
Male,46,1,24,0,1-2 Year,Yes,39528,163,275,1
Female,27,1,36,0,< 1 Year,No,39422,152,212,0
Male,35,1,28,1,1-2 Year,No,34509,124,89,0
Female,27,1,8,0,1-2 Year,Yes,34869,154,228,0
Female,23,1,2,1,< 1 Year,No,37203,152,232,0
Male,46,1,45,0,1-2 Year,Yes,2630,45,101,0
Female,50,1,28,0,1-2 Year,Yes,41306,26,76,1
Female,20,1,36,1,< 1 Year,No,37303,160,261,0
Male,43,1,28,0,1-2 Year,Yes,55080,26,107,1
Female,22,1,5,0,< 1 Year,Yes,2630,124,294,1
Male,40,1,33,0,1-2 Year,Yes,29149,26,198,1
Male,55,1,28,0,1-2 Year,Yes,2630,26,96,0
Female,34,1,28,0,1-2 Year,Yes,2630,26,32,1
Male,43,1,19,0,1-2 Year,No,2630,26,24,0
Female,22,1,11,1,< 1 Year,No,22654,152,295,0
Male,37,1,30,0,1-2 Year,Yes,38124,124,294,1
Male,53,1,38,1,< 1 Year,No,2630,1,58,0
Female,20,1,15,0,< 1 Year,Yes,47047,160,65,0
Female,25,1,23,0,< 1 Year,Yes,27926,124,50,0
Male,34,1,22,0,1-2 Year,Yes,2630,157,166,1
Female,22,1,46,0,< 1 Year,Yes,27581,160,293,0
Female,42,1,0,0,1-2 Year,Yes,2630,26,79,0
Female,57,1,28,0,1-2 Year,Yes,2630,26,261,1
Female,64,1,28,0,> 2 Years,Yes,2630,157,27,1
Female,78,1,8,1,1-2 Year,No,53546,7,247,0
Male,26,1,6,0,< 1 Year,Yes,37622,152,156,1
Female,24,1,2,0,< 1 Year,Yes,34127,152,63,0
Female,22,1,15,0,< 1 Year,Yes,45637,152,290,0
Male,33,1,28,1,< 1 Year,No,36808,152,277,0
Male,23,1,36,0,< 1 Year,Yes,40186,152,187,0
Male,35,1,48,0,1-2 Year,Yes,2630,157,238,0
Male,43,1,47,1,1-2 Year,No,40128,124,57,0
Male,25,1,46,0,1-2 Year,Yes,33899,26,26,0
Male,62,1,33,1,1-2 Year,No,27326,26,113,0
Female,42,1,8,0,> 2 Years,Yes,44186,124,17,1
Male,26,1,41,0,< 1 Year,Yes,30410,152,94,1
Female,26,1,6,1,< 1 Year,No,20001,152,152,0
Female,22,1,21,1,< 1 Year,No,38118,152,95,0
Female,46,1,7,0,1-2 Year,Yes,49014,152,106,0
Male,36,1,28,0,1-2 Year,Yes,34961,60,281,0
Male,45,1,48,0,1-2 Year,Yes,2630,15,173,1
Male,75,1,48,1,1-2 Year,No,2630,26,137,0
Male,37,1,14,0,1-2 Year,Yes,31209,124,109,1
Male,42,1,23,0,> 2 Years,Yes,23038,26,67,0
Male,28,1,28,0,< 1 Year,Yes,2630,26,153,1
Male,37,1,28,0,1-2 Year,Yes,23073,31,68,1
Female,56,1,28,0,> 2 Years,Yes,131570,26,150,1
Male,41,1,28,0,1-2 Year,Yes,43639,124,88,0
Female,43,1,20,0,> 2 Years,Yes,2630,26,208,1
Male,50,1,29,0,1-2 Year,Yes,44826,26,126,0
Male,49,1,13,0,1-2 Year,Yes,26009,124,248,1
Female,70,1,28,1,1-2 Year,No,46171,26,258,0
Female,27,1,41,1,< 1 Year,No,22371,152,50,0
Female,43,1,19,0,1-2 Year,Yes,30851,124,247,1
Male,22,1,28,0,1-2 Year,No,41421,124,297,0
Male,54,1,28,0,> 2 Years,Yes,39442,4,167,1
Male,55,1,46,0,1-2 Year,Yes,29243,124,283,1
Female,57,1,28,0,1-2 Year,Yes,49934,124,145,1
Female,22,1,19,1,< 1 Year,No,54559,152,87,0
Female,54,1,45,0,1-2 Year,Yes,38339,26,116,1
Female,28,1,8,1,< 1 Year,No,57118,160,278,0
Male,69,1,10,0,1-2 Year,Yes,35914,124,67,0
Female,24,1,35,1,< 1 Year,No,34185,152,188,0
Male,26,1,36,1,< 1 Year,No,31243,152,49,0
Male,22,1,28,1,< 1 Year,No,48944,152,260,0
Female,26,1,40,0,< 1 Year,No,2630,152,112,0
Male,23,1,11,1,< 1 Year,No,25360,152,175,0
Male,24,1,15,0,< 1 Year,Yes,2630,152,201,0
Female,42,1,36,0,1-2 Year,Yes,34549,152,165,0
Male,34,1,32,0,1-2 Year,Yes,2630,26,46,1
Male,40,1,28,0,1-2 Year,Yes,51267,26,109,1
Female,24,1,34,0,< 1 Year,No,29011,152,154,0
Male,36,1,29,0,1-2 Year,Yes,38934,124,77,0
Male,56,1,33,0,1-2 Year,Yes,18247,26,174,1
Male,44,1,8,0,1-2 Year,Yes,35712,26,118,1
Female,42,1,3,0,1-2 Year,Yes,25113,163,176,1
Female,46,1,31,0,1-2 Year,Yes,2630,124,293,1
Female,22,1,5,0,< 1 Year,Yes,26701,163,190,0
Female,31,1,25,1,< 1 Year,No,33716,152,92,0
Male,21,1,48,1,< 1 Year,No,2630,160,83,0
Male,49,1,9,0,1-2 Year,Yes,2630,157,65,0
Female,70,1,47,0,1-2 Year,Yes,35194,124,213,0
Male,70,1,8,0,1-2 Year,Yes,40804,7,129,1
Male,31,1,11,0,1-2 Year,Yes,2630,156,120,1
Male,39,1,41,0,1-2 Year,Yes,31636,26,33,1
Female,27,1,28,0,< 1 Year,Yes,41837,152,226,1
Male,25,1,45,1,< 1 Year,No,30028,152,164,0
Male,61,1,49,1,1-2 Year,No,27646,30,85,0
Male,49,1,28,0,1-2 Year,Yes,47040,26,137,1
Male,46,1,8,0,1-2 Year,Yes,54232,26,80,0
Male,25,1,29,0,< 1 Year,Yes,2630,152,218,1
Male,34,1,41,0,1-2 Year,Yes,28062,124,97,0
Male,32,1,18,0,1-2 Year,Yes,33266,154,143,1
Male,48,1,28,0,1-2 Year,Yes,35611,26,62,0
Male,21,1,27,0,< 1 Year,No,48340,160,65,0
Male,54,1,46,0,> 2 Years,Yes,25785,26,268,1
Female,54,1,8,0,1-2 Year,Yes,29836,157,93,1
Female,37,1,11,0,1-2 Year,Yes,39903,124,99,1
Female,39,1,37,0,> 2 Years,Yes,32305,26,103,1
Female,45,1,30,0,1-2 Year,Yes,36726,152,268,0
Male,25,1,29,1,< 1 Year,No,38232,152,244,0
Female,26,1,15,0,< 1 Year,No,44479,152,79,0
Male,23,1,10,1,< 1 Year,No,25175,152,262,0
Female,43,1,28,0,> 2 Years,Yes,48322,26,257,1
Male,34,1,19,0,1-2 Year,Yes,30135,26,209,1
Male,73,1,32,0,1-2 Year,Yes,30735,26,214,1
Male,44,1,28,0,1-2 Year,Yes,36670,26,38,1
Female,54,1,28,0,1-2 Year,Yes,62534,26,86,0
Female,52,1,28,0,1-2 Year,Yes,40659,26,277,1
Male,29,1,45,0,< 1 Year,Yes,2630,160,150,1
Female,29,1,13,1,< 1 Year,No,2630,160,167,0
Male,54,1,28,0,> 2 Years,Yes,58240,26,40,0
Male,23,1,46,1,< 1 Year,No,25660,152,103,0
Male,76,1,28,0,1-2 Year,Yes,45476,124,250,1
Male,43,1,46,0,1-2 Year,Yes,2630,124,294,0
Male,47,1,8,1,1-2 Year,No,26871,26,289,0
Male,38,1,2,0,1-2 Year,Yes,2630,163,140,1
Male,43,1,28,0,1-2 Year,Yes,29078,124,271,1
Male,25,1,45,0,< 1 Year,Yes,27197,26,275,0
Female,72,1,28,0,1-2 Year,Yes,44588,13,13,0
Male,74,1,43,0,> 2 Years,Yes,41558,124,148,0
Male,55,1,8,0,1-2 Year,Yes,35612,124,131,1
Female,45,1,28,0,1-2 Year,Yes,49145,124,250,0
Female,24,1,11,1,< 1 Year,No,2630,152,32,0
Male,52,1,28,1,1-2 Year,No,25168,26,210,0
Male,60,1,4,0,1-2 Year,Yes,26186,26,61,0
Male,54,1,28,0,1-2 Year,Yes,44420,26,115,1
Male,21,1,8,0,< 1 Year,Yes,33141,160,78,0
Male,30,1,46,0,1-2 Year,Yes,2630,156,131,1
Male,45,1,29,1,1-2 Year,No,29120,26,12,0
Male,58,1,35,0,1-2 Year,Yes,26085,155,266,1
Male,50,1,46,1,1-2 Year,No,28396,124,120,0
Female,53,1,28,0,> 2 Years,Yes,45208,26,57,1
Male,25,1,32,0,< 1 Year,Yes,2630,152,173,1
Female,57,1,15,0,1-2 Year,Yes,33943,154,193,1
Male,36,1,38,0,1-2 Year,Yes,2630,26,177,1
Female,25,1,28,0,< 1 Year,Yes,51557,152,162,1
Male,49,1,28,1,1-2 Year,No,30591,124,258,0
Female,68,1,46,0,1-2 Year,Yes,27018,124,25,1
Male,33,1,28,1,1-2 Year,Yes,41028,26,44,0
Female,67,1,17,0,1-2 Year,Yes,52322,163,254,1
Male,25,1,36,1,< 1 Year,No,32392,152,217,0
Female,28,1,41,0,< 1 Year,Yes,42615,152,160,0
Female,26,1,28,1,< 1 Year,No,45467,152,294,0
Male,35,1,28,0,1-2 Year,Yes,29007,154,27,1
Male,25,1,9,1,< 1 Year,No,36659,152,290,0
Male,21,1,15,0,< 1 Year,Yes,25177,152,290,0
Female,25,1,47,0,< 1 Year,Yes,2630,26,96,1
Male,47,1,8,0,1-2 Year,Yes,32348,7,97,0
Female,41,1,28,0,1-2 Year,No,31720,124,73,0
Male,75,1,15,0,1-2 Year,Yes,38125,124,136,1
Female,30,1,28,0,< 1 Year,Yes,44873,152,58,1
Male,43,1,28,0,1-2 Year,Yes,34567,26,90,1
Male,36,1,45,0,1-2 Year,Yes,2630,156,113,1
Female,30,1,7,0,1-2 Year,Yes,2630,156,79,0
Male,58,1,28,0,> 2 Years,Yes,50808,13,186,1
Female,38,1,28,1,1-2 Year,Yes,44599,124,68,1
Male,35,1,15,1,1-2 Year,No,28230,124,71,0
Male,50,1,50,0,1-2 Year,Yes,47052,26,115,1
Female,42,1,35,0,1-2 Year,Yes,40281,26,54,1
Male,22,1,21,1,< 1 Year,No,38928,152,100,0
Male,30,1,50,1,< 1 Year,No,27790,152,253,0
Male,23,1,8,0,< 1 Year,No,2630,152,282,1
Male,60,1,46,0,1-2 Year,Yes,31848,26,41,1
Female,55,1,28,0,1-2 Year,Yes,2630,26,96,0
Female,30,1,41,0,< 1 Year,Yes,32716,152,25,1
Male,38,1,46,0,1-2 Year,Yes,26154,154,84,1
Male,49,1,33,0,> 2 Years,Yes,28844,26,69,1
Male,52,1,48,0,> 2 Years,Yes,2630,26,183,1
Male,38,1,28,0,1-2 Year,Yes,21864,124,46,1
Female,23,1,9,0,< 1 Year,No,29314,151,234,0
Male,45,1,28,0,> 2 Years,Yes,36894,26,259,0
Male,30,1,28,0,1-2 Year,Yes,38982,124,180,1
Male,51,1,28,0,1-2 Year,Yes,30363,124,95,1
Female,32,1,50,1,< 1 Year,No,31207,152,231,0
Female,22,1,8,1,< 1 Year,No,41134,152,37,0
Female,57,1,46,0,1-2 Year,Yes,19475,154,253,0
Female,37,1,19,0,1-2 Year,Yes,36227,26,159,1
Male,36,1,3,1,1-2 Year,No,2630,124,54,0
Male,23,1,19,0,< 1 Year,No,34107,152,134,1
Female,28,1,28,0,< 1 Year,Yes,2630,26,116,1
Female,24,1,29,1,< 1 Year,No,39413,152,251,0
Female,24,1,41,0,< 1 Year,Yes,23464,152,175,0
Female,38,1,14,0,1-2 Year,Yes,2630,154,249,1
Male,33,1,36,0,1-2 Year,Yes,31311,154,77,0
Male,23,1,29,1,< 1 Year,No,31040,152,281,0
Female,23,1,14,1,< 1 Year,No,27286,151,85,0
Male,53,1,8,0,1-2 Year,Yes,38799,26,127,1
Male,54,1,28,1,1-2 Year,No,45056,124,93,0
Female,67,1,0,0,1-2 Year,Yes,2630,122,111,0
Male,26,1,50,1,< 1 Year,No,36518,151,255,0
Female,23,1,37,1,< 1 Year,No,27769,151,170,0
Male,22,1,41,1,< 1 Year,No,40991,152,176,0
Male,45,1,2,0,1-2 Year,Yes,2630,124,99,1
Male,21,1,47,0,< 1 Year,Yes,34333,152,108,0
Female,21,1,50,1,< 1 Year,No,40651,152,123,0
Female,24,1,15,1,< 1 Year,No,2630,151,258,0
Female,44,1,28,0,> 2 Years,Yes,39047,26,31,1
Male,64,1,13,1,1-2 Year,Yes,32985,26,209,0
Female,58,1,28,0,> 2 Years,Yes,54607,25,206,1
Female,21,1,28,0,< 1 Year,Yes,38232,160,177,1
Female,40,1,2,0,1-2 Year,Yes,37446,124,191,1
Male,71,1,28,0,1-2 Year,No,60376,15,109,0
Female,33,1,28,0,< 1 Year,Yes,45200,122,112,1
Female,20,1,50,0,< 1 Year,Yes,27387,160,175,0
Female,45,1,35,0,1-2 Year,Yes,2630,156,10,1
Female,40,1,41,0,1-2 Year,Yes,25269,124,181,1
Male,55,1,28,0,> 2 Years,Yes,39833,26,231,1
Male,26,1,3,1,< 1 Year,No,17535,152,257,0
Male,20,1,32,1,< 1 Year,No,25091,160,141,0
Female,33,1,18,0,1-2 Year,Yes,2630,156,138,1
Male,21,1,46,0,< 1 Year,Yes,24896,152,258,1
Male,39,1,0,0,1-2 Year,Yes,2630,124,214,1
Female,41,1,28,0,1-2 Year,Yes,32197,124,124,0
Female,40,1,28,0,1-2 Year,Yes,47942,26,139,0
Male,57,1,26,0,1-2 Year,Yes,28676,26,216,1
Male,64,1,35,0,1-2 Year,Yes,45908,26,74,1
Male,77,1,28,0,> 2 Years,Yes,49110,157,56,0
Female,52,1,8,0,1-2 Year,Yes,32612,26,17,1
Male,48,1,15,1,1-2 Year,No,2630,25,161,0
Female,33,1,18,1,< 1 Year,No,44136,152,226,0
Male,23,1,15,0,< 1 Year,Yes,27785,152,154,1
Female,69,1,46,0,1-2 Year,Yes,31648,124,176,1
Male,53,1,28,0,> 2 Years,Yes,42381,150,61,0
Female,26,1,28,1,< 1 Year,No,69472,152,101,0
Male,49,1,28,0,1-2 Year,Yes,45907,124,106,0
Female,48,1,8,0,1-2 Year,Yes,34884,124,208,1
Female,54,1,28,0,> 2 Years,Yes,45159,26,280,1
Male,24,1,11,1,< 1 Year,No,2630,152,209,0
Female,27,1,35,1,< 1 Year,No,24977,152,33,0
Female,20,1,27,0,< 1 Year,Yes,32529,160,166,0
Female,54,1,41,0,1-2 Year,Yes,2630,26,241,1
Male,20,1,8,0,< 1 Year,Yes,47112,160,287,0
Female,33,1,28,0,< 1 Year,Yes,50773,154,289,1
Male,39,1,18,0,1-2 Year,Yes,2630,156,131,1
Female,24,1,8,1,< 1 Year,No,31209,152,87,0
Male,41,1,10,0,1-2 Year,Yes,34667,154,136,1
Female,25,1,27,1,< 1 Year,No,19245,152,195,0
Male,31,1,28,0,1-2 Year,Yes,43067,26,115,1
Female,28,1,47,1,< 1 Year,No,40490,152,226,0
Female,40,1,23,0,1-2 Year,Yes,29616,120,212,1
Female,44,1,28,0,1-2 Year,Yes,57247,26,256,1
Male,37,1,11,0,1-2 Year,Yes,22597,124,215,1
Female,48,1,28,1,1-2 Year,No,43392,26,135,0
Female,22,1,46,1,< 1 Year,No,30559,160,78,0
Female,53,1,41,0,1-2 Year,Yes,31563,124,182,1
Female,33,1,8,0,1-2 Year,Yes,2630,124,288,1
Male,48,1,37,0,1-2 Year,Yes,30675,128,38,0
Male,52,1,8,0,1-2 Year,Yes,37970,124,298,1
Female,24,1,8,1,< 1 Year,No,32645,152,32,0
Female,23,1,37,0,< 1 Year,Yes,25338,151,24,0
Female,35,1,28,0,1-2 Year,Yes,39132,124,62,1
Male,42,1,3,0,1-2 Year,Yes,29091,154,130,1
Female,36,1,28,0,1-2 Year,Yes,41240,125,23,1
Female,32,1,31,0,< 1 Year,Yes,2630,152,257,0
Female,39,1,36,0,1-2 Year,Yes,2630,156,128,1
Female,48,1,28,0,1-2 Year,Yes,50021,13,89,1
Female,20,1,11,1,< 1 Year,No,2630,160,31,0
Female,43,1,28,0,1-2 Year,Yes,33619,26,259,1
Female,50,1,8,0,1-2 Year,Yes,37905,26,47,0
Female,22,1,28,1,< 1 Year,No,32657,152,211,0
Male,30,1,28,0,< 1 Year,Yes,47722,154,208,1
Male,74,1,6,0,1-2 Year,Yes,38699,26,141,1
Male,48,1,15,0,1-2 Year,Yes,36042,14,74,1
Female,39,1,28,0,1-2 Year,Yes,42291,26,263,1
Male,65,1,28,1,1-2 Year,No,29060,26,241,0
Male,33,1,31,0,< 1 Year,Yes,2630,124,279,1
Male,43,1,31,0,1-2 Year,Yes,2630,124,126,1
Female,28,1,14,1,< 1 Year,No,23668,152,183,0
Male,30,1,16,1,< 1 Year,No,25781,152,103,0
Female,27,1,37,1,< 1 Year,No,36371,152,29,0
Male,67,1,28,0,1-2 Year,Yes,49042,26,251,1
Female,37,1,46,0,1-2 Year,No,2630,124,217,0
Male,63,1,11,0,1-2 Year,Yes,2630,26,162,1
Female,45,1,28,0,1-2 Year,Yes,2630,156,22,0
Male,42,1,29,0,1-2 Year,Yes,29272,124,88,1
Female,23,1,28,0,< 1 Year,Yes,34112,152,232,1
Male,22,1,41,1,< 1 Year,No,51893,152,187,0
Male,22,1,28,0,< 1 Year,Yes,33767,122,63,1
Female,49,1,28,0,1-2 Year,Yes,36684,26,210,1
Female,75,1,8,1,1-2 Year,No,33837,124,299,0
Male,56,1,28,0,1-2 Year,Yes,40410,26,127,1
Female,30,1,16,1,< 1 Year,No,2630,152,169,0
Male,49,1,28,0,1-2 Year,Yes,35153,124,219,0
Male,23,1,46,0,< 1 Year,Yes,2630,160,64,0
Male,59,1,28,0,1-2 Year,Yes,35091,26,188,0
Female,41,1,28,0,1-2 Year,Yes,2630,26,99,1
Male,44,1,8,0,1-2 Year,Yes,2630,124,251,0
Female,22,1,41,0,1-2 Year,Yes,32682,124,59,0
Male,24,1,25,0,< 1 Year,Yes,29912,152,195,0
Female,24,1,28,0,< 1 Year,Yes,47531,152,168,0
Male,22,1,28,0,1-2 Year,Yes,39130,124,253,0
Male,54,1,30,0,1-2 Year,Yes,37736,152,55,1
Male,46,1,28,0,1-2 Year,Yes,42466,55,110,1
Male,42,1,28,0,> 2 Years,Yes,49072,26,150,1
Female,44,1,28,1,1-2 Year,No,35114,26,113,0
Male,49,1,31,0,1-2 Year,Yes,2630,124,18,0
Male,45,1,8,0,1-2 Year,Yes,28993,154,147,1
Female,24,1,45,1,< 1 Year,No,25091,152,293,0
Male,41,1,33,0,1-2 Year,Yes,43841,26,287,1
Female,73,1,28,0,1-2 Year,Yes,30117,26,11,1
Male,39,1,6,0,1-2 Year,Yes,35234,152,132,0
Female,46,1,28,0,1-2 Year,Yes,85019,124,146,1
Female,35,1,11,0,1-2 Year,Yes,2630,157,153,1
Male,34,1,46,0,1-2 Year,Yes,2630,26,104,1
Female,50,1,46,0,1-2 Year,Yes,36718,122,140,0
Male,24,1,29,0,< 1 Year,Yes,36096,152,42,1
Male,70,1,45,1,1-2 Year,No,31447,124,148,0
Female,24,1,28,1,< 1 Year,No,28809,152,30,0
Male,42,1,38,0,1-2 Year,Yes,20936,157,92,0
Female,37,1,8,0,1-2 Year,Yes,56102,124,156,1
Female,26,1,41,1,< 1 Year,Yes,2630,152,35,0
Female,26,1,6,1,< 1 Year,No,2630,152,260,0
Female,36,1,28,0,1-2 Year,Yes,58718,124,224,1
Female,55,1,29,0,1-2 Year,Yes,2630,26,19,1
Male,44,1,28,0,1-2 Year,Yes,35493,122,31,1
Male,54,1,28,0,1-2 Year,Yes,109890,26,128,1
Male,46,1,28,0,1-2 Year,Yes,55873,124,122,1
Male,37,1,37,0,1-2 Year,Yes,2630,163,222,1
Male,27,1,30,1,< 1 Year,No,19264,152,218,0
Male,24,1,49,0,< 1 Year,No,28990,152,23,0
Male,39,1,28,0,1-2 Year,Yes,31000,163,31,1
Male,50,1,28,0,1-2 Year,Yes,2630,26,187,1
Female,24,1,37,1,< 1 Year,No,39142,152,22,0
Male,56,1,18,0,1-2 Year,Yes,2630,157,217,1
Male,62,1,11,1,1-2 Year,No,25609,155,55,0
Female,59,1,22,0,1-2 Year,Yes,2630,26,139,1
Male,46,1,18,0,1-2 Year,Yes,25923,163,257,1
Female,23,1,17,1,< 1 Year,No,39794,152,161,0
Female,67,1,28,0,> 2 Years,Yes,36138,26,84,0
Male,50,1,28,0,1-2 Year,Yes,68905,26,253,1
Female,24,1,8,1,< 1 Year,No,51968,152,64,0
Male,61,1,28,0,> 2 Years,Yes,41128,124,175,1
Male,26,1,29,0,< 1 Year,No,54089,154,243,0
Male,23,1,36,1,< 1 Year,No,57687,152,82,0
Male,59,1,48,1,1-2 Year,No,2630,124,132,0
Male,46,1,28,0,1-2 Year,Yes,26205,124,136,0
Male,71,1,28,0,1-2 Year,No,46326,124,24,0
Female,52,1,28,0,1-2 Year,Yes,38722,26,294,1
Female,26,1,18,0,< 1 Year,Yes,27225,152,222,1
Male,54,1,46,0,> 2 Years,Yes,2630,26,44,1
Female,43,1,3,0,1-2 Year,No,2630,157,116,1
Male,41,1,28,0,1-2 Year,Yes,36463,124,109,1
Female,51,1,46,0,1-2 Year,Yes,2630,11,158,1
Male,43,1,28,0,1-2 Year,Yes,30176,26,107,0
Male,21,1,6,0,< 1 Year,Yes,22941,152,269,0
Male,21,1,9,0,< 1 Year,Yes,37920,152,163,1
Female,64,1,8,1,1-2 Year,No,68260,124,229,0
Male,40,1,28,0,1-2 Year,Yes,42059,61,248,1
Male,52,1,4,0,1-2 Year,Yes,31356,154,76,1
Female,40,1,2,1,1-2 Year,Yes,37334,26,189,0
Female,52,1,28,1,1-2 Year,No,27098,124,244,0
Female,34,1,46,0,1-2 Year,Yes,25763,156,36,1
Female,28,1,24,1,< 1 Year,No,27172,124,195,0
Male,22,1,8,1,< 1 Year,No,34966,160,93,0
Male,31,1,3,0,1-2 Year,Yes,33774,154,134,1
Male,24,1,11,1,< 1 Year,No,25419,152,37,0
Male,34,1,41,1,1-2 Year,No,110052,122,198,0
Male,41,1,48,0,1-2 Year,Yes,26207,26,168,1
Female,47,1,50,0,1-2 Year,No,27078,124,52,0
Male,20,1,50,1,< 1 Year,No,34466,160,111,0
Male,29,1,35,0,< 1 Year,No,2630,1,130,0
Male,21,1,47,1,< 1 Year,No,34974,160,265,0
Female,47,1,46,0,1-2 Year,Yes,38203,124,135,1
Male,34,1,28,0,1-2 Year,Yes,55421,124,103,1
